outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_ols,p_ucla_wald,ucla_beta,ucla_se,ucla_t,ucla_p,delta_r2_interaction,p_interaction_ols,p_interaction_wald,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p
PRP Ex-Gaussian tau (SOA 300),prp_exg_soa_300_tau,196,0.0167209816720428,0.0486714361589225,0.0492390412530948,0.0501304546557286,0.0319504544868797,0.0982026550914437,0.0005676050941723,0.7373140004746346,0.7373140004746346,5.42080919401481,16.137852678878836,0.3359064741686201,0.7373140004746518,0.0008914134026337,0.6749388025060796,0.6749388025060615,z_ucla_score:C(gender_male)[T.1],10.139583507319632,24.139795892122763,0.4200360082840781,0.6749388025060699,118,5.636204055192975,21.59705858215037,0.7945941917240504,78,3.746324987493032,24.819472660089907,0.8804428032933256
PRP Ex-Gaussian mu (SOA 600),prp_exg_soa_600_mu,191,0.0356295521250836,0.0557514964932613,0.0644354676629469,0.0766524524661522,0.0201219443681777,0.2711878186583946,0.0086839711696855,0.192889010312205,0.1928890103122076,-24.619215888750823,18.838355720420864,-1.3068664937706576,0.1928890103122118,0.0122169848032053,0.1214227073922503,0.1214227073922451,z_ucla_score:C(gender_male)[T.1],43.71047859770783,28.090573121216696,1.5560550654872,0.1214227073922445,113,-22.651325697398025,26.26714078445363,0.3904265506541547,78,-42.57933640162688,24.97847272571163,0.0925731955742793
PRP Ex-Gaussian sigma (SOA 600),prp_exg_soa_600_sigma,191,0.0079505117930335,0.0135531345041779,0.0321409313756496,0.0348452282597006,0.0056026227111444,0.7890162758290914,0.0185877968714717,0.0617128391986816,0.0617128391986816,-18.819326969046696,10.011226315186388,-1.879822349086144,0.0617128391986832,0.0027042968840509,0.4748621253978091,0.4748621253978179,z_ucla_score:C(gender_male)[T.1],10.74498534268387,15.00553830277687,0.7160679694306896,0.4748621253978335,113,-13.45466204723161,14.306576434829784,0.3491035732483718,78,-34.208061163255,12.806904509331757,0.0093425993659128
PRP Ex-Gaussian tau (SOA 600),prp_exg_soa_600_tau,191,0.0120906748017043,0.0362561977057714,0.0438747860109499,0.0441130628689263,0.0241655229040671,0.2040631862383518,0.0076185883051784,0.2275075481972688,0.2275075481972691,17.773089721251033,14.678245746508251,1.2108456302061166,0.2275075481972664,0.0002382768579763,0.831111354279961,0.8311113542800721,z_ucla_score:C(gender_male)[T.1],4.704951244802535,22.028854455320428,0.2135812942223235,0.8311113542800592,113,11.589131535891934,18.103704686344354,0.5234419023656471,78,25.550168938399395,25.69483283399178,0.3233729494706198
PRP Ex-Gaussian mu (SOA 1200),prp_exg_soa_1200_mu,191,0.0105620537079221,0.0430923323902666,0.0431875492520712,0.0490523255028438,0.0325302786823444,0.1022209903037185,9.521686180458122e-05,0.8925091435031153,0.892509143502996,1.7531575689775405,12.9559277271695,0.1353170229022692,0.8925091435029892,0.0058647762507726,0.2894708327486103,0.2894708327486498,z_ucla_score:C(gender_male)[T.1],20.71881530270579,19.50257516956899,1.0623630532153812,0.2894708327486336,113,-2.396411626610196,17.259362298034137,0.8898319967740645,78,1.699086209248348,20.171105800188272,0.9331044225547768
PRP Ex-Gaussian sigma (SOA 1200),prp_exg_soa_1200_sigma,191,0.0061162088113742,0.0405846121256585,0.0420171470260684,0.0432872381965937,0.0344684033142843,0.0878138634961896,0.0014325349004098,0.6005309833098847,0.6005309833099389,3.2154188916116806,6.1299214540523534,0.5245448764251358,0.6005309833099228,0.0012700911705253,0.6226794435652041,0.6226794435651604,z_ucla_score:C(gender_male)[T.1],4.55908382783335,9.249651453514517,0.4928924998683135,0.6226794435651757,113,-1.4992804612636748,8.826835364119185,0.8654450480886939,78,9.368470634561112,8.012184449207044,0.2461481468406872
PRP Ex-Gaussian tau (SOA 1200),prp_exg_soa_1200_tau,191,0.0207565392757128,0.0390962115227312,0.0393111765453089,0.0406051323408084,0.0183396722470183,0.3198517391995658,0.0002149650225776,0.8394303135331015,0.8394303135331801,-2.6501428463629737,13.060741709772582,-0.2029090617709734,0.8394303135331425,0.0012939557954995,0.6199223617410503,0.6199223617410792,z_ucla_score:C(gender_male)[T.1],9.790847342704083,19.70759867297144,0.496805699424559,0.6199223617411,113,-1.0440297239738017,17.544079540113557,0.9526577401364724,78,-10.639540596859211,20.05126190506017,0.5973170922366688
"PRP Ex-Gaussian mu (SOA 50, correct)",prp_exg_correct_soa_50_mu,188,0.0808283271855864,0.1239407637858146,0.1243243773802947,0.1359878527946327,0.0431124366002282,0.0325546011168403,0.0003836135944801,0.7785808639361718,0.7785808639360896,8.456341795195208,30.030867384853465,0.2815883299947671,0.7785808639360909,0.0116634754143379,0.12080025754392,0.1208002575439239,z_ucla_score:C(gender_male)[T.1],69.46576654941042,44.56362540476516,1.5587997143065138,0.120800257543925,113,12.727800045162985,37.29385487522914,0.733558988273668,75,-35.940866421676056,48.03774181679685,0.456894345031851
"PRP Ex-Gaussian sigma (SOA 50, correct)",prp_exg_correct_soa_50_sigma,188,0.0247293080386739,0.0793033187358914,0.0853733548948212,0.0951701549604768,0.0545740106972175,0.0147002888233127,0.0060700361589297,0.2745322130162709,0.274532213016279,14.81864013197518,13.520580849883965,1.0960061772865592,0.2745322130162765,0.0097968000656556,0.1644247086683048,0.1644247086683048,z_ucla_score:C(gender_male)[T.1],28.04633676536769,20.090059729514884,1.3960305316645731,0.1644247086683003,113,14.764048604551776,17.23761025259786,0.3936342526997873,75,-2.464276348615915,20.59446721668672,0.905102420245494
"PRP Ex-Gaussian tau (SOA 50, correct)",prp_exg_correct_soa_50_tau,188,0.0053262537327207,0.0474859800412279,0.0476526961073403,0.0477140484118826,0.0421597263085071,0.0480392401196436,0.0001667160661124,0.8589187121389166,0.8589187121390494,-3.1880958853474795,17.910224872277464,-0.1780042354622921,0.8589187121390855,6.135230454229479e-05,0.9143629909932948,0.9143629909930744,z_ucla_score:C(gender_male)[T.1],2.8812397500583664,26.75539664378332,0.1076881717889923,0.9143629909930424,113,-11.046080339942655,23.49239234322657,0.6391703981007759,75,21.46483149074806,27.99803350226012,0.4459018297891506
"PRP Ex-Gaussian mu (SOA 150, correct)",prp_exg_correct_soa_150_mu,186,0.0340637130233121,0.0501638183975202,0.0583945822864951,0.0686956674512833,0.0161001053742081,0.3864316725599523,0.0082307638889749,0.212614490444923,0.212614490444923,39.35321569699826,31.46068055596489,1.2508698159594314,0.2126144904449277,0.0103010851647881,0.162312551182371,0.1623125511823656,z_ucla_score:C(gender_male)[T.1],64.9958483418822,46.3212145666408,1.403155097506669,0.1623125511823619,110,26.75455876608032,40.404334372272274,0.5093266201011686,76,23.05245793906052,48.47995564605084,0.6359076428194775
"PRP Ex-Gaussian sigma (SOA 150, correct)",prp_exg_correct_soa_150_sigma,186,0.0113105510891061,0.0186572174768364,0.0505122620167732,0.0508082369494636,0.0073466663877302,0.7181831646294543,0.0318550445399368,0.0152234137776985,0.0152234137776989,33.7089491161124,13.755433128666317,2.4505916172034574,0.0152234137776989,0.0002959749326904,0.8140201411253978,0.8140201411253978,z_ucla_score:C(gender_male)[T.1],4.796975981931416,20.36137291513303,0.235591971225388,0.814020141125389,110,35.18438172515487,18.385782748631293,0.058411217633503,76,19.48269880248809,19.83350683644962,0.3293290357948283
"PRP Ex-Gaussian tau (SOA 150, correct)",prp_exg_correct_soa_150_tau,186,0.0065690634379548,0.0122355003445271,0.0195347505712976,0.0195961199290675,0.0056664369065723,0.7933899043003966,0.0072992502267704,0.2498824481126881,0.2498824481126876,-21.595831281044678,18.70769958158704,-1.154381979829325,0.2498824481126844,6.13693577699026e-05,0.9160534255288644,0.9160534255290126,z_ucla_score:C(gender_male)[T.1],-2.923415616876625,27.695377104869426,-0.1055560863391395,0.9160534255289664,110,-21.695114205348546,24.90663248829176,0.3857289278218297,76,-13.878933332565405,29.18220820134152,0.6358432706646344
"PRP Ex-Gaussian mu (SOA 300, correct)",prp_exg_correct_soa_300_mu,193,0.0516477706141914,0.0968115335759693,0.0972973638454965,0.1059079104660376,0.0451637629617779,0.0273758005556794,0.0004858302695271,0.7520592774215824,0.7520592774215824,-9.107252441763618,28.78465132696936,-0.3163926614330989,0.7520592774215982,0.008610546620541,0.1835882999407396,0.1835882999407396,z_ucla_score:C(gender_male)[T.1],57.13085950526021,42.80166451605957,1.3347812556173886,0.1835882999407307,117,-16.246124858402926,37.96622136526624,0.6695457468388786,76,-14.394973504316738,44.65122340999642,0.7481204407837132
"PRP Ex-Gaussian sigma (SOA 300, correct)",prp_exg_correct_soa_300_sigma,193,0.010825207167065,0.0518717733641282,0.0525923393439285,0.0595373083543477,0.0410465661970632,0.0471331398278745,0.0007205659798003,0.7072573217636038,0.7072573217636038,-5.175339950994632,13.759858867459426,-0.3761186797659494,0.7072573217635897,0.0069449690104191,0.2439772231070316,0.243977223107021,z_ucla_score:C(gender_male)[T.1],23.941285647189027,20.483173038071328,1.1688269977844854,0.2439772231070182,117,-10.855635779567193,17.867626859560833,0.544721023336401,76,-2.947436797881512,22.03128534440628,0.8939571488515374
"PRP Ex-Gaussian tau (SOA 300, correct)",prp_exg_correct_soa_300_tau,193,0.0163137489731591,0.0495982673115515,0.0503320971450955,0.050332792807968,0.0332845183383924,0.0914911990188178,0.0007338298335439,0.7050366463123112,0.7050366463123112,6.17190178840706,16.279862501271975,0.3791126483976654,0.7050366463123167,6.956628725296454e-07,0.9907243815863728,0.9907243815863728,z_ucla_score:C(gender_male)[T.1],0.2831594397095568,24.32380360027847,0.0116412483985981,0.9907243815867506,117,7.62016088256522,21.853629187635885,0.7279819195256936,76,3.5991777418963657,24.87390434787337,0.8853659664324103
"PRP Ex-Gaussian mu (SOA 600, correct)",prp_exg_correct_soa_600_mu,189,0.0349654933176722,0.054737450052909,0.0642318780554601,0.0764663194350755,0.0197719567352367,0.2840469542076644,0.009494428002551,0.1758614379120624,0.1758614379120624,-26.4053682137422,19.43149675348183,-1.3588952281306257,0.1758614379120646,0.0122344413796153,0.123253996962639,0.1232539969626376,z_ucla_score:C(gender_male)[T.1],44.97917213172664,29.04734663045488,1.5484778249786135,0.1232539969626349,112,-23.92926918714017,27.099260189712343,0.3792220991453034,77,-47.09193896441379,25.814366472175667,0.0723215733316158
"PRP Ex-Gaussian sigma (SOA 600, correct)",prp_exg_correct_soa_600_sigma,189,0.0068641084179418,0.0136825497736268,0.0377411769737522,0.0430151779798574,0.0068184413556849,0.7376591787543363,0.0240586272001254,0.0342506392977124,0.0342506392977135,-21.30349112836479,9.986783045605948,-2.13316851193018,0.0342506392977137,0.0052740010061052,0.319249068512243,0.3192490685122331,z_ucla_score:C(gender_male)[T.1],14.967422664224696,14.986152792807394,0.9987501709850652,0.3192490685122436,112,-17.27913445198284,14.197914656226663,0.2262995901590911,77,-35.98279171616888,12.888309163266763,0.0067275564931046
"PRP Ex-Gaussian tau (SOA 600, correct)",prp_exg_correct_soa_600_tau,189,0.0112912669929929,0.0337551727900647,0.0438055135132493,0.0439151366718594,0.0224639057970718,0.2389407842631617,0.0100503407231845,0.1683291972482739,0.1683291972482653,20.51270638381684,14.830984963189191,1.3830980501112906,0.1683291972482702,0.00010962315861,0.8856136716193845,0.8856136716195496,z_ucla_score:C(gender_male)[T.1],3.2147358027183905,22.315317234399995,0.1440596057385525,0.8856136716195553,112,13.701799201155314,18.44415252630161,0.4591973156911475,77,30.300887077603704,25.782751271890472,0.2438254238384019
"PRP Ex-Gaussian mu (SOA 1200, correct)",prp_exg_correct_soa_1200_mu,189,0.0139946481223831,0.0428707411235577,0.0444635499662725,0.0509897944562625,0.0288760930011745,0.1414061415868741,0.0015928088427148,0.5824462876476673,0.5824462876477051,7.224928865034973,13.117155941992111,0.5507999521379264,0.5824462876476952,0.0065262444899899,0.2660427022082115,0.2660427022081827,z_ucla_score:C(gender_male)[T.1],21.895930987368214,19.625823995304103,1.115669385020842,0.2660427022081879,111,4.006459293056398,17.44910990868287,0.8188428918500643,78,3.9416940384488415,20.192881445550867,0.8457844970306608
"PRP Ex-Gaussian sigma (SOA 1200, correct)",prp_exg_correct_soa_1200_sigma,189,0.0081181743958604,0.0429511801933947,0.0476002072786433,0.0508768024658212,0.0348330057975342,0.0873278904009056,0.0046490270852486,0.3471576019516413,0.3471576019516301,5.653016410861791,5.997540096884459,0.9425558344826008,0.347157601951623,0.0032765951871779,0.4302835617008798,0.4302835617008872,z_ucla_score:C(gender_male)[T.1],7.105433870778763,8.988789578635636,0.7904772726760462,0.4302835617008955,111,0.5543686214653141,8.673334112898344,0.9491582874399864,78,11.30828272143014,7.654733423332768,0.143958136990495
"PRP Ex-Gaussian tau (SOA 1200, correct)",prp_exg_correct_soa_1200_tau,189,0.0185761143412729,0.0401691884324428,0.0411993054347523,0.0414431069110344,0.0215930740911699,0.2527072200915313,0.0010301170023094,0.658872403014328,0.658872403014295,-5.809196787296773,13.137153875121395,-0.4421959918044343,0.6588724030142751,0.0002438014762821,0.830352020417527,0.8303520204174906,z_ucla_score:C(gender_male)[T.1],4.2312723079662415,19.72070651967584,0.2145598740970358,0.8303520204174868,111,-2.559937406913427,17.754876396938393,0.8856329559701719,78,-13.378117025081096,20.014013636556083,0.5059917466206696
"PRP Delta Plot Slope (Bottleneck, correct)",prp_delta_plot_slope_bottleneck_correct,188,0.0024217658702433,0.0108130406560217,0.0195931517740418,0.0197332688319872,0.0083912747857783,0.6727015888073558,0.0087801111180201,0.2045907655039099,0.2045907655039209,31.20473542782377,24.50949591663082,1.273169204865202,0.2045907655039168,0.0001401170579453,0.8727443267240829,0.8727443267239358,z_ucla_score:C(gender_male)[T.1],-5.922276378007121,36.921475228581954,-0.1604019433498291,0.8727443267239297,110,33.59806104588873,33.20106057184418,0.313906973033798,78,26.99082952866433,37.64809108385936,0.4757401437241046
PRP Vincentile Bottleneck p10 (correct),prp_vincentile_bottleneck_p10_correct,188,0.1002308004123916,0.1041288095383518,0.1053108318318463,0.1119050926155704,0.0038980091259601,0.8512973089702663,0.0011820222934945,0.6254280022109191,0.6254280022109335,6.566455931442821,13.428113470368396,0.4890080759246572,0.6254280022109404,0.0065942607837241,0.2491786846265536,0.2491786846265536,z_ucla_score:C(gender_male)[T.1],23.300966031000275,20.155069726059427,1.156084615320054,0.2491786846265533,110,2.434014338735228,18.26245841674658,0.8942297613388375,78,3.757737011039371,19.76549562927451,0.8497532270454251
PRP Vincentile Bottleneck p30 (correct),prp_vincentile_bottleneck_p30_correct,188,0.111105652347198,0.1189128634714468,0.1209526701786716,0.1404314137685534,0.0078072111242487,0.6571300437030457,0.0020398067072248,0.5177553958643073,0.5177553958643475,10.057688384656364,15.51924217216124,0.6480785771033373,0.5177553958643559,0.0194787435898817,0.0449025880073619,0.0449025880073601,z_ucla_score:C(gender_male)[T.1],46.69354057723728,23.1196018502098,2.019651587417521,0.04490258800736,110,2.4392808270615216,19.966574007202933,0.9030015505726064,78,3.128479930001024,23.07659316165856,0.8925400083265567
PRP Vincentile Bottleneck p50 (correct),prp_vincentile_bottleneck_p50_correct,188,0.103768523644891,0.11640616935418,0.1253744909361712,0.1385464563110761,0.0126376457092889,0.4589463889957984,0.0089683215819912,0.1747851411657812,0.1747851411657865,23.219289897442906,17.04374900506408,1.3623346536342409,0.1747851411657845,0.0131719653749048,0.0988577916360212,0.0988577916360212,z_ucla_score:C(gender_male)[T.1],42.27574845902633,25.4827147812655,1.6589970425798908,0.0988577916360196,110,19.0673600316844,21.22510301542237,0.3710793939126148,78,6.526387000184485,25.952659368020864,0.8021649803949822
PRP Vincentile Bottleneck p70 (correct),prp_vincentile_bottleneck_p70_correct,188,0.0580356605029813,0.0649652738283756,0.0904400446167355,0.1089518980256931,0.0069296133253943,0.717880272494623,0.0254747707883598,0.0255538378782027,0.0255538378782027,40.645945064372185,18.05254605869565,2.2515353198500003,0.0255538378782023,0.0185118534089576,0.0547067586471013,0.0547067586471034,z_ucla_score:C(gender_male)[T.1],52.054670528690416,26.91838949976394,1.9337958732318257,0.054706758647102,110,30.754407554473,21.71115342480542,0.1596100116156467,78,30.64188787680319,27.574621432313744,0.2701642093098232
PRP Vincentile Bottleneck p90 (correct),prp_vincentile_bottleneck_p90_correct,188,0.0291493589382962,0.0353664097034003,0.0475328590311076,0.0486739787376592,0.006217050765104,0.7596247847545403,0.0121664493277072,0.1301217260876522,0.1301217260876522,37.77119135926661,24.840736671643697,1.5205342683086909,0.1301217260876506,0.0011411197065516,0.642735080271248,0.6427350802712635,z_ucla_score:C(gender_male)[T.1],17.3786896529932,37.40071117629864,0.464662010598513,0.6427350802712822,110,36.03207538462397,33.27348780592106,0.2813542773784883,78,30.74856653970376,37.64549763137818,0.4167413427511309
PRP Shape Linear Slope,prp_shape_linear_slope,197,0.0914402826033314,0.0945206196115169,0.1028530320422357,0.116609907605944,0.0030803370081854,0.8848148974011686,0.0083324124307188,0.1856378371693897,0.185637837169382,-0.0170802691542831,0.0128577307595334,-1.3284046363794717,0.1856378371693839,0.0137568755637083,0.087875116789007,0.0878751167890118,z_ucla_score:C(gender_male)[T.1],-0.0328218015313978,0.0191314492723353,-1.7155941018466991,0.08787511678901,119,-0.0123353788500374,0.0160718881422846,0.4443774970428066,78,-0.0131919797218528,0.019961331453728,0.5108004956320475
PRP Shape Linear Intercept,prp_shape_linear_intercept,197,0.0950385956316114,0.1075294696331202,0.1092458444713396,0.1232804928936851,0.0124908740015088,0.446792916175256,0.0017163748382194,0.5458560165597108,0.5458560165597457,15.450047297215937,25.53441260229723,0.6050676605666643,0.5458560165597484,0.0140346484223454,0.0835911679238212,0.0835911679238212,z_ucla_score:C(gender_male)[T.1],66.0720363541123,37.98536955792366,1.73940749091198,0.0835911679238197,119,11.445614333466494,30.87853390383089,0.7115804522025005,78,-0.3819637164247424,42.79035730102991,0.9929025475294802
