participant_id,wcst_switch_cost_rt_k1_sd,wcst_switch_cost_error_k1_sd,wcst_switch_cost_rt_early,wcst_switch_cost_rt_late,wcst_switch_cost_rt_early_late_delta,wcst_switch_cost_error_early,wcst_switch_cost_error_late,wcst_switch_cost_error_early_late_delta,wcst_exploration_rt_mean,wcst_exploration_rt_sd,wcst_exploitation_rt_mean,wcst_exploitation_rt_sd,wcst_switch_first_trial_rt,wcst_switch_first_trial_correct,wcst_switch_first_error_latency,wcst_switch_first_error_rt,wcst_switch_signal_rt,wcst_switch_signal_delta,wcst_lucky_streak_len,wcst_exploration_rt_slope,wcst_exploration_error_rate,wcst_confirmation_rt_mean,wcst_confirmation_rt_slope,wcst_confirmation_error_rate,wcst_post_reacq_rt_cv,wcst_exploitation_rt_slope,wcst_exploitation_error_rate,wcst_shift_pe_rt_mean,wcst_shift_pe_count_mean,wcst_shift_pe_rate_mean,wcst_post_shift_pe_rt_mean,wcst_post_shift_pe_slowing,wcst_shift_pe_rt_mean_reacq,wcst_shift_pe_count_mean_reacq,wcst_shift_pe_rate_mean_reacq,wcst_post_shift_pe_rt_mean_reacq,wcst_post_shift_pe_slowing_reacq,wcst_stable_pe_rt_mean,wcst_stable_pe_count_mean,wcst_stable_pe_rate_mean,wcst_shift_error_rt_mean,wcst_post_shift_error_rt_mean,wcst_shift_post_error_slowing,wcst_stable_error_rt_mean,wcst_post_stable_error_rt_mean,wcst_stable_post_error_slowing,wcst_nonshift_error_rt_mean,wcst_shift_error_count_total,wcst_shift_error_rate,wcst_nonshift_error_count_total,wcst_nonshift_error_rate,wcst_pe_context_rt_delta,wcst_pe_context_rate_delta,wcst_pe_context_rt_delta_reacq,wcst_pe_context_rate_delta_reacq,wcst_error_context_post_error_rt_delta,wcst_error_context_pes_delta,wcst_exploration_penalty,wcst_switch_cost_rt_k1_to_colour,wcst_switch_cost_error_k1_to_colour,wcst_switch_cost_rt_k1_to_shape,wcst_switch_cost_error_k1_to_shape,wcst_switch_cost_rt_k1_to_number,wcst_switch_cost_error_k1_to_number,wcst_switch_cost_rt_mean_k1_k5,wcst_switch_cost_error_mean_k1_k5,wcst_switch_cost_rt_slope_k1_k5,wcst_switch_cost_error_slope_k1_k5
5Z68AKm9rIeeB2lVu3nJO7U31wk1,919.32765307191,0.0,209.39999999975146,-9.633333332836628,219.0333333325881,1.0,1.0,0.0,999.6952380954422,397.8489916828664,1265.3642089094099,567.342907019861,1142.699999999876,0.3333333333333333,1.3333333333333333,1175.3333333333333,921.8000000007451,-368.7111111103248,0.3333333333333333,75.16079670324882,0.9047619047619048,1320.0222222223463,-171.96666666710155,0.0,0.42581744375980485,33.24538594459952,0.22580645161290325,1005.9694444447134,3.6666666666666665,0.4222222222222222,844.008333333561,-161.9611111111525,967.3629629632665,5.0,0.4431372549019608,873.6055555558005,-93.75740740746603,1011.406060605846,4.666666666666667,0.15053763440860216,988.2857142858917,996.7952380954687,8.509523809577033,1186.8285714284118,1034.6450000001118,-159.31999999973917,1259.2791666664805,21.0,0.65625,24.0,0.25,5.436616161132633,-0.27168458781362004,44.043097642579596,-0.29259962049335864,37.849761904643174,-167.82952380931619,-265.6689708139677,-9.633333332836628,1.0,209.39999999975146,1.0,-1481.0999999990067,1.0,-438.2444444441547,0.6666666666666666,-6.1700000001117346,-0.1333333333333334
5rXSa3anB5ejmFrnwUsTB82byup1,314.5753689939656,0.5477225575051662,393.81666666672874,-14.416666666511446,408.2333333332402,0.0,1.0,-1.0,909.7766666667303,99.3727185681311,854.5613186813256,135.24146703671093,869.7600000000559,0.4,1.4,878.7400000001304,1211.239999999944,331.48666666665423,0.4,159.88999999992078,0.8333333333333334,1111.94666666671,-219.52999999993503,0.0,0.16159431725893306,4.394010989005946,0.04615384615384614,918.6333333334575,0.6,0.3,1309.0999999999378,390.46666666648025,871.3600000001024,1.2,0.24047619047619045,1290.9799999999348,419.61999999983226,742.6000000000931,0.2,0.015384615384615385,953.0857142857276,1241.114285714259,288.02857142853145,676.3333333333334,728.1666666666666,51.833333333333336,997.2249999999767,7.0,0.28,4.0,0.06666666666666667,-176.03333333336434,-0.2846153846153846,-128.7600000000093,-0.22509157509157507,-512.9476190475924,-236.1952380951981,55.21534798540472,407.53333333320893,0.0,302.05000000004657,0.5,77.35000000017072,0.5,131.822666666725,0.16,-55.52200000000184,-0.10000000000000003
5zxa5CMLGQSSonWOXqXf0QNS3PH3,547.3860464824743,0.5477225575051662,951.0000000198681,411.4166666865348,539.5833333333333,0.5,0.5,0.0,1386.1250000139078,339.045390478476,1175.0537729014627,474.5018742696692,1187.5600000143052,0.4,1.6,1234.4200000047683,1625.0599999904632,715.6266666571299,0.6,-73.54499999284737,0.7666666666666667,1243.2866666634877,-232.0499999880793,0.0,0.3910076219598169,-60.66895604032974,0.04743589743589745,1306.5666666825612,0.6,0.2333333333333333,1908.0999999841054,601.5333333015442,1234.4200000047683,1.0,0.1919047619047619,1625.0599999904632,390.63999998569494,820.5000000596046,0.4,0.03076923076923077,1472.8375000059605,1613.0249999910593,140.18749998509887,1790.666666706403,1156.100000023842,-634.5666666825613,1598.7750000059605,8.0,0.2962962962962963,5.0,0.08333333333333333,-486.0666666229565,-0.20256410256410254,-413.9199999451637,-0.16113553113553114,-456.9249999672172,-774.7541666676601,211.07122711244506,1109.499999920527,1.0,375.89999997615797,0.5,986.5166667302451,0.5,436.862666665713,0.2,-34.617999997138924,-0.14
62fAfeQc27bZelkPX7G54T3gvci2,1672.2126683372744,0.0,4153.950000000342,6786.383333333457,-2632.433333333115,0.0,0.0,0.0,1752.7333333334573,607.6338823118208,1365.7285714286247,377.5909455628015,1203.0400000002235,0.0,1.0,1203.0400000002235,6692.300000000279,5470.1666666669,0.0,1117.2999999993478,0.9333333333333333,2682.793333333358,-1974.4375000000014,0.0,0.277558976734607,-74.06999999997859,0.0,1203.0400000002235,1.0,0.5,6692.300000000279,5530.074999999953,1426.5000000000932,1.2,0.26666666666666666,6031.28750000021,4589.737500000047,,0.0,0.0,1624.1500000000622,5797.400000000186,4121.680000000075,,,,4313.200000000186,6.0,0.2727272727272727,2.0,0.041666666666666664,,-0.5,,-0.26666666666666666,,,387.00476190483255,,0.0,4920.2166666669455,0.0,6020.116666666853,0.0,1580.0533333333303,0.04,-1151.1733333333366,-0.020000000000000004
6ABZuv4jbjgE0B8TeyUk6nwVb122,1000.7029035179469,0.447213595499958,1002.966666618983,956.5666666825612,46.399999936421864,0.0,0.5,-0.5,1824.9799999078114,327.45209000502945,1736.955661420469,409.20902424087626,1491.379999923706,0.2,1.2,1469.4999999046327,3413.1999999046325,1546.6933331807454,0.2,1519.7999999523163,0.8333333333333334,2232.9733332951864,-824.319999980927,0.0,0.2346061147604948,-42.04198413943185,0.029629629629629627,1410.0249998569489,0.8,0.4,3518.024999976158,2108.0000001192093,1469.4999999046327,1.0,0.22333333333333333,3413.1999999046325,1943.7,2043.5499999523165,0.4,0.014814814814814814,1913.5166665712993,3220.0666666030884,1306.550000031789,2235.4999998807907,2622.350000023842,386.85000014305126,2235.4999998807907,6.0,0.2608695652173913,4.0,0.06153846153846154,633.5250000953677,-0.3851851851851852,574.0500000476839,-0.20851851851851852,-597.7166665792465,-919.6999998887378,88.02433848734245,2527.8999997774763,0.0,280.0333333810171,0.5,1679.499999920527,0.0,398.36933327992756,0.08,-360.2819999599456,-0.06
6OwhwWQDThSPHTVAeXugohrYuje2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.0666666603088,0.0,,75.0,0.5859375,,,,,,,,,,,,,,,,,
6WFCyGwk71XLPBmbe4Vav3eotVm1,970.6075274736025,0.5477225575051662,512.5,1319.3166666030884,-806.8166666030884,1.0,0.0,1.0,1722.2524998307229,195.34638837470158,968.2771427699497,150.85475464049708,1952.4199997901917,0.6,1.5,1813.4749997854233,2202.3999997377396,1255.34999982516,0.5,-304.73999986648556,0.825,1739.6933332443236,-402.8799999237064,0.0,0.15780768097494852,-18.09071428435184,0.0,1022.8999996185304,0.2,0.1,2869.599999904633,1846.7000002861027,1073.166666507721,0.8,0.13999999999999999,1990.1666665871937,917.0000000794731,,0.0,0.0,1575.685714176723,1940.2999999182564,364.6142857415337,,,,,7.0,0.2916666666666667,0.0,0.0,,-0.1,,-0.13999999999999999,,,753.9753570607731,1788.6666666666672,0.0,1093.5833332538605,0.5,738.2333333492279,0.5,487.8720000012716,0.2,-183.6139999675751,-0.08000000000000003
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,1063.5042599996411,0.5477225575051662,43.79999987284339,214.86666667461407,-171.06666680177068,0.0,1.0,-1.0,1682.0599999586743,220.68601690717293,1580.7800000054497,358.22345706532286,1607.4399999618531,0.4,1.4,1670.1599999904636,1939.4200000286103,459.8466666539509,0.4,228.1999999880789,0.7666666666666668,1837.9533333301545,-25.820000028610558,0.0,0.23014384615931455,-43.87357142141873,0.0,1629.2999999523165,0.6,0.3,2181.8333333333335,552.5333333810167,1740.3200000047686,1.2,0.24,1890.8300000190734,150.51000001430484,,0.0,0.0,1796.857142857143,1783.1142857415336,-13.742857115609533,,,,2757.2599999904633,7.0,0.28,5.0,0.09803921568627451,,-0.3,,-0.24,,,101.27999995322466,2093.2000001271563,0.0,557.0833333730696,0.5,-298.4166668256122,0.5,273.7106666215261,0.16,-88.63600000858305,-0.12
80UJMJbCOMgs6YVpsMgXfYTzw6o2,507.2420643929443,0.5477225575051662,954.5833333342647,178.71666666585946,775.8666666684053,1.0,0.0,1.0,1384.55,542.0822005934417,1099.5399999999042,225.390130014954,1001.239999999851,0.2,1.2,1189.4800000000746,1748.7799999997019,648.5866666664681,0.2,,0.9,1367.2933333328615,-142.43999999985124,0.0,0.19750464433539613,1.3435714285554838,0.0,1005.7999999998137,0.8,0.3333333333333333,1697.8249999997206,692.0249999999069,1189.4800000000746,1.0,0.22000000000000003,1748.7799999997019,559.2999999996275,,0.0,0.0,1497.3428571429104,1808.3571428568769,311.0142857139664,,,,4773.800000000124,7.0,0.30434782608695654,3.0,0.0625,,-0.3333333333333333,,-0.22000000000000003,,,285.0100000000957,947.9333333335817,1.0,835.9833333337058,0.5,297.3166666664183,0.5,286.23066666652755,0.12,-163.40999999996276,-0.11999999999999998
87w5Le0CgZhSfYAaOH3Xd2fc98l1,556.4252982706132,0.44721359549995804,1218.7166666680325,889.2833333325883,329.4333333354442,0.5,0.0,0.5,1771.2616666669335,448.654592021817,1447.2192346249526,376.4075191173899,1235.159999999404,0.2,1.6,1278.0,2056.419999999553,878.7666666666668,0.6,166.19136363672027,0.8666666666666667,1594.6733333331845,-291.27999999933,0.0,0.2601966455591752,-81.35733950280857,0.07773279352226721,1592.6450000001116,1.6,0.425,2295.419999999739,702.7749999996277,1654.4125000002482,2.0,0.258974358974359,2353.8791666664183,699.4666666661701,1690.125,0.8,0.051821862348178135,2079.1083333333954,2467.258333333147,388.1499999997516,1708.2666666662942,1613.8833333322157,-94.38333333407843,3630.1100000003976,12.0,0.4,32.0,0.32653061224489793,97.47999999988838,-0.37317813765182184,35.7124999997518,-0.20715249662618085,-853.3750000009315,-482.53333333383006,324.0424320419809,90.23333333432674,0.0,1260.1666666666665,0.5,847.8333333339542,0.0,815.0266666672626,0.4,83.37399999991065,0.08000000000000002
8bwaafIhKVMNBoHaXFcY8HirS9u2,427.44896813351374,0.5477225575051662,495.44999992847454,731.25,-235.80000007152546,0.5,0.0,0.5,1077.591666628917,275.83881041835554,1113.037857147285,441.6830646663595,980.1799999713897,0.6,1.75,986.8000000119209,3141.175000011921,2209.791666686535,0.75,40.8000000715254,0.7083333333333334,1708.2466666698456,-915.6199999809271,0.0,0.3135679188601272,-79.22696240421513,0.030000000000000006,752.1000000238419,0.4,0.16666666666666666,1816.5,1064.3999999761581,986.8000000119209,0.8,0.16333333333333333,3141.175000011921,2154.375,1669.7333332697551,0.6,0.03,1174.5599999904632,2951.959999990463,1777.4,1669.7333332697551,1579.5999999841054,-90.13333328564977,2796.099999964237,5.0,0.21739130434782608,4.0,0.06779661016949153,917.6333332459133,-0.13666666666666666,682.9333332578342,-0.13333333333333333,-1372.3600000063577,-1867.5333332856499,-35.446190518367985,387.0333333015442,1.0,945.850000023842,0.5,280.84999990463257,0.0,525.386666660309,0.16,-172.4579999923707,-0.06000000000000003
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,1240.8684947772722,0.4472135954999579,-160.55000019073486,88.74999984105426,-249.30000003178912,1.0,1.0,0.0,1127.6499998092652,150.15666209369024,1289.4914285114833,527.9261053166334,1159.179999923706,0.6,1.6,1014.6599996566772,2278.9,1194.266666730245,0.6,264.89999961853044,0.7333333333333334,2020.8266665776573,-812.179999828339,0.0,0.38578608548842797,-116.03642856734125,0.0,1169.6499998569489,0.6,0.2333333333333333,3500.0499997138977,2330.399999856949,1008.7999997138977,1.2,0.24333333333333335,2620.779999923706,1611.9800002098084,,0.0,0.0,1163.9999997275215,2697.3857141222275,1533.3857143947057,,,,3044.8199998378755,7.0,0.28,21.0,0.2876712328767123,,-0.2333333333333333,,-0.24333333333333335,,,-161.84142870221808,2715.8333330154414,0.0,14.716666698455754,1.0,-86.51666704813636,1.0,681.106666577657,0.2,-106.76399999618529,-0.17999999999999997
9NTZ091xWyOO8DgzyTGY0O3i8IR2,261.5195206225157,0.5477225575051662,-47.649999999751685,-94.4500000011173,46.80000000136562,0.5,0.5,0.0,1616.0083333338455,214.25371291407416,1251.633648827958,481.2346613449533,1661.320000000298,0.6,3.2,1880.6000000003726,1758.199999999255,563.7933333323647,2.2,-270.29999999981425,0.7916666666666667,1279.3133333331593,-343.85999999940435,0.0,0.37305905540076634,26.403449653571975,0.03281733746130031,1805.6500000003725,0.4,0.16666666666666666,1106.499999999069,-699.1500000013036,1521.9125000005588,1.0,0.19666666666666668,1742.5374999993946,220.62499999883596,978.6000000005587,0.4,0.021052631578947368,1419.7333333337058,1731.5499999995034,311.81666666579747,1922.4000000003725,1803.2666666662942,-119.13333333407832,1876.4250000002794,6.0,0.2608695652173913,4.0,0.058823529411764705,-827.0499999998138,-0.14561403508771928,-543.3125000000001,-0.1756140350877193,71.71666666679084,-430.9499999998758,364.37468450588744,-328.43333333234,1.0,161.9999999996897,0.0,-304.1000000005587,1.0,12.4773333330949,0.16,-58.80799999985851,-0.14
9Xz1RIwnPXgyRqmucudW9VeuDnq1,568.2033282393805,0.5477225575051662,1006.3333333334497,77.33333333337214,929.0000000000775,1.0,0.5,0.5,1505.1000000000233,337.5727773384907,1399.4571428571428,618.3770756501596,1295.6,0.0,1.0,1295.6,1750.0000000000466,421.60000000006204,0.0,,1.0,1248.9333333333334,116.09999999999977,0.0,0.44349200180560955,-41.471428571431765,0.0,1505.1000000000233,1.6,0.5999999999999999,1461.9000000000233,-43.2,1505.1000000000233,1.6,0.34,1461.9000000000233,-43.2,,0.0,0.0,1632.875000000029,1556.750000000029,-76.125,,,,1497.0000000002328,8.0,0.34782608695652173,1.0,0.020833333333333332,,-0.5999999999999999,,-0.34,,,105.64285714288053,-59.33333333333326,0.0,615.3333333334497,0.5,468.33333333337214,1.0,80.08000000002482,0.12,-32.920000000009296,-0.11999999999999998
9l7DjYLs0XdgwykPZR5E01KTZfu2,2054.228281672543,0.447213595499958,4727.166666706403,2584.7666667103767,2142.399999996026,0.0,0.5,-0.5,1466.7466666618984,290.76653475019367,1003.7525714338393,320.4377027548229,1222.7,0.0,1.0,1222.7,4505.800000023842,3421.2200000286102,0.0,1414.3999999761581,1.0,2081.973333350817,-1595.6400000453,0.0,0.30072500489227,-19.76207143144944,0.01333333333333333,1505.5799999952317,1.2,0.5,4381.280000030994,2875.700000035763,1505.5799999952317,1.2,0.26666666666666666,4381.280000030994,2875.700000035763,1271.2000000476835,0.2,0.013333333333333332,1775.7714285680227,3942.9571428809845,2167.1857143129623,1271.2000000476835,3352.600000023842,2081.399999976158,1271.2000000476835,7.0,0.3181818181818182,1.0,0.018867924528301886,-234.37999994754819,-0.4866666666666667,-234.37999994754819,-0.25333333333333335,-590.3571428571427,-85.78571433680418,462.9940952280591,2482.2333333094916,0.0,3535.9333333770433,0.0,3776.0000000397363,0.5,761.3920000171662,0.08,-746.8260000085829,-0.06
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,455.95649058112537,0.5477225575051662,426.38333328564966,227.66666670640296,198.7166665792467,0.0,1.0,-1.0,1473.3933333237967,119.4960103224245,1116.6314285823278,326.3530664080374,1363.9999999523163,0.0,1.0,1363.9999999523163,1377.360000038147,275.22666668891907,0.0,239.55000001192082,0.9333333333333333,1406.4733333269755,-415.3099999904637,0.0,0.2846943200678665,-47.295714288098374,0.0,1444.2133333206177,1.6,0.5833333333333333,1497.5233333508172,53.31000003019972,1478.0633333206176,1.8,0.3466666666666667,1650.8033333460492,172.74000002543139,,0.0,0.0,1362.3888888623978,1671.077777783076,308.68888892067815,,,,2837.657142843519,9.0,0.36,7.0,0.12280701754385964,,-0.5833333333333333,,-0.3466666666666667,,,356.7619047414689,68.03333346048998,0.0,512.9000000158944,0.5,141.1499999761582,0.5,314.3666666507721,0.16,-21.659999990463312,-0.12
ASGvwW80q7VY7xFaLGZhVuErUQu2,835.2873455195496,0.5477225575051662,-344.8500003814698,439.59999974568694,-784.4500001271567,1.0,0.0,1.0,1234.899999745687,161.8112386121739,1309.8588570912682,358.7555500327794,1182.9799999237061,0.4,1.6,1132.179999923706,1619.2399997711182,306.0066665649415,0.6,136.66666666666663,0.7333333333333334,1756.5200000762939,-480.7900001525883,0.0,0.27524626032682875,-48.192428599766245,0.01333333333333333,1196.7666664123535,0.6,0.26666666666666666,1606.8333326975505,410.066666285197,1239.579999923706,1.4,0.2566666666666667,1634.419999885559,394.8399999618531,,0.0,0.0,1182.2624998092651,1791.2249999046326,608.9625000953674,1583.599998474121,2051.5,467.9000015258789,1583.599998474121,8.0,0.2962962962962963,1.0,0.018867924528301886,,-0.26666666666666666,,-0.2566666666666667,260.27500009536743,-141.06249856948853,-74.95885734558124,0.6333325703940318,0.0,582.6999994913738,0.5,-487.95000012715667,0.5,254.3706668090821,0.2,11.294000129699702,-0.14
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,2493.881708022097,0.0,3273.466666777929,-144.56666668256128,3418.03333346049,1.0,1.0,0.0,1835.5220000743866,719.5133255924919,1276.7785714353836,335.60962368638445,1435.660000038147,0.2,1.2,1351.4800000190735,2821.0400001525877,1601.3200001398723,0.2,-211.11324327443094,0.82,1920.1466667175293,-775.2000000476842,0.0,0.2586975925553575,-14.62739562244202,0.01428571428571428,2327.5125000476837,1.6,0.45714285714285713,2916.887500166893,589.3750001192093,1803.6633333524067,2.0,0.3194444444444444,2506.2866668224333,702.6233334700266,,0.0,0.0,2183.784615443303,2985.6769231649546,911.775000055631,873.9000000953674,1048.7000002861023,174.80000019073486,2330.6500000158944,14.0,0.4375,6.0,0.0967741935483871,,-0.45714285714285713,,-0.3194444444444444,-1936.9769228788523,-736.9749998648962,558.743428639003,430.8000005086262,1.0,509.0000002384186,1.0,2619.899999856949,1.0,799.7090000677108,0.39999999999999997,-236.41750001509973,-0.13999999999999996
AsXBOflrszVNKoFqbN61bMJqS0k2,521.8952584365974,0.5477225575051662,-53.44999998807879,443.2666666110359,-496.71666659911466,1.0,0.5,0.5,1054.5615000059208,190.33158874260198,1185.804085915846,367.6233186600701,958.0200000047683,0.4,1.4,971.4200000047683,1524.639999961853,444.0266666332881,0.4,89.01325396687257,0.8583333333333334,1711.0999999761582,-410.4100000023844,0.0,0.30317553123766083,-48.984159130690536,0.06713286713286715,959.4400000174841,1.4,0.3666666666666667,1699.5066666523617,740.0666666348776,1082.9979999995232,2.8,0.38257575757575757,1696.3579999876024,613.3599999880789,1171.9555555317136,1.0,0.05944055944055944,1145.45714283841,1653.849999989782,508.3928571513721,1214.9666666388512,1258.4666666984558,43.50000005960462,1214.9666666388512,14.0,0.42424242424242425,6.0,0.08333333333333333,212.5155555142295,-0.30722610722610727,88.95755553219033,-0.32313519813519814,-395.38333329132615,-464.89285709176744,-131.24258590992508,1049.4000000158944,0.0,420.2500000000003,0.5,-30.433333377043198,1.0,336.2866666618983,0.4,89.33400000572205,-0.12000000000000002
AyAnuCaltBbpEYbudoyNzTvXlcC2,1392.6095285205404,0.44721359549995804,2103.9166666666665,2638.033333361149,-534.1166666944823,0.5,0.0,0.5,2183.31333335042,962.0231144733573,1338.2561904765312,460.8851553210805,1210.9200000166893,0.0,1.0,1210.9200000166893,3411.700000011921,2260.8666666785875,0.0,248.53006992021903,0.8166666666666668,2454.666666674614,-1525.2500000059613,0.0,0.3188575499742341,-32.69771428738314,0.01333333333333333,1574.555000025034,1.6,0.5333333333333333,3774.775000011921,2200.219999986887,1698.8757143088746,2.4,0.29333333333333333,3998.0200000132836,2299.1442857044085,1337.699999988079,0.2,0.013333333333333332,2441.6133333524067,4162.693333343665,1721.079999991258,1337.699999988079,3152.899999976158,1815.199999988079,3679.430000013113,15.0,0.42857142857142855,11.0,0.14285714285714285,-236.85500003695483,-0.52,-361.1757143207956,-0.28,-1009.7933333675064,94.11999999682098,845.057142873889,1820.433333337307,0.0,1989.0333333512144,0.5,2752.916666676601,0.0,1407.5066666785874,0.24,-345.6320000028612,-0.08
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,,,,,,,,,2512.3000000000466,1530.4619172000976,,,3594.5,1.0,2.0,1430.1000000000931,,,1.0,,0.5,,,,,,,,0.0,0.0,,,1430.1000000000931,1.0,0.5,,,,,,1430.1000000000931,,,,,,3429.755384615386,1.0,0.5,78.0,0.6190476190476191,,,,,,,,,,367.866666666853,1.0,,,367.866666666853,1.0,,
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,205.13208838024238,0.5477225575051662,-247.6000001827876,-93.13333328564966,-154.46666689713794,1.0,0.0,1.0,1135.8250000039736,157.98892820721107,1241.1485714026858,348.67843004954136,1188.2000000476837,0.4,1.4,1163.0199999809265,1414.9799999713898,196.30666661262518,0.4,23.28999996980026,0.6333333333333334,1362.253333346049,-81.5899999856952,0.0,0.2814903063504637,37.70928572586611,0.0,1403.4500000476837,0.4,0.2,1349.4500000476837,-54.000000000000114,1249.8249999582767,1.0,0.18047619047619048,1664.1375000178814,414.3125000596047,,0.0,0.0,1161.7499999701977,1452.2749999761581,290.5250000059605,,,,2703.4500000476837,8.0,0.27586206896551724,2.0,0.041666666666666664,,-0.2,,-0.18047619047619048,,,-105.32357139871215,85.89999985694885,0.0,-20.6166667143504,0.5,-320.11666675408685,0.5,10.310666627883908,0.2,25.470000019073474,-0.1
C4HWhqUIJ3Rl6SboyJGqlrXFAJJ2,1678.1558287009534,0.5477225575051662,391.61666675408685,1744.7166666587193,-1353.0999999046326,0.5,0.5,0.0,1790.7366666714352,664.128597363328,1635.4193406412967,670.2440111931934,1551.4400000095368,0.2,1.2,1527.2000000476837,2752.239999961853,1153.0066666285197,0.2,232.6600000143048,0.8166666666666668,2072.9866666952767,-407.19000000953713,0.0,0.39075622443021324,-66.80383861329986,0.03891402714932126,1889.3125,1.0,0.4333333333333333,2189.712499946356,300.3999999463558,1927.8666666905087,1.8,0.319047619047619,2503.8199999809267,575.953333290418,4906.500000119209,0.4,0.02714932126696833,2146.000000026491,2652.766666650772,506.76666662428113,4836.600000143051,2563.0666666825614,-2273.5333334604898,4234.714285782406,9.0,0.3333333333333333,8.0,0.10256410256410256,3017.1875001192093,-0.40618401206636495,2978.6333334287006,-0.2918982977806507,-89.6999999682107,-2780.300000084771,155.31732603013847,-257.53333353996277,0.0,2374.100000063578,0.5,-237.76666665077198,0.5,458.0386666838328,0.2,-187.643999991417,-0.12000000000000002
CDEoAyvS8feXLKMKsaZah9agEhF3,1780.534750797404,0.447213595499958,2761.3333333334886,239.28333333336457,2522.050000000124,0.0,0.5,-0.5,1080.4533333333209,126.44257272382401,1191.25142857137,320.3921969567408,1034.4200000000187,0.2,1.2,1008.1799999999814,3766.475000000093,2542.6083333334736,0.2,-15.550000000046426,0.8333333333333334,2222.3333333333335,-1003.7999999999894,0.0,0.23907734309360026,-66.36071428570756,0.0,1060.1500000000233,0.8,0.4,3365.466666666791,2239.7666666667596,1005.0699999999721,1.2,0.25666666666666665,3826.500000000058,2786.037500000093,,0.0,0.0,1021.1000000000155,3516.2600000000557,2463.640000000037,,,,,6.0,0.2608695652173913,0.0,0.0,,-0.4,,-0.25666666666666665,,,-110.7980952380492,,0.0,666.616666666465,0.5,2334.0000000003884,0.0,843.8270000000484,0.08,-349.2863333333687,-0.06
