correct,trial,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt,resp_time_ms,trial_index
True,14,red,incongruent,초록,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1031035.4000000954,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1214.399999976158,1032249.8000000716,14.0
True,15,blue,neutral,기차,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1032868.8000000716,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,784.7999999523163,1033653.6000000238,15.0
True,16,blue,neutral,가방,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1034286.6000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,1342.7000000476835,1035629.3000000716,16.0
True,17,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1036241.7000000476,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,749.5,1036991.2000000476,17.0
True,18,green,incongruent,빨강,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1037620.7000000476,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,933.100000023842,1038553.8000000716,18.0
True,19,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1039169.8000000716,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,551.8999999761581,1039721.7000000476,19.0
True,20,red,incongruent,파랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1040340.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,1311.9000000953674,1041651.9000000954,20.0
True,21,green,incongruent,빨강,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1042266.9000000954,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,1502.5,1043769.4000000954,21.0
True,22,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1044405.7000000476,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,648.8999999761581,1045054.6000000238,22.0
True,23,green,incongruent,파랑,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1045671.4000000954,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,595.0999999046326,1046266.5,23.0
True,24,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1046892.6000000238,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,827.7000000476837,1047720.3000000716,24.0
True,25,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1048330.7000000476,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1167.600000023842,1049498.3000000715,25.0
True,26,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1050113.4000000954,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,766.8999999761581,1050880.3000000715,26.0
True,27,red,incongruent,초록,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1051502.1000000238,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,900.3000000715256,1052402.4000000954,27.0
True,28,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1053021.5,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1321.5,1054343.0,28.0
True,29,red,neutral,학교,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1054989.5,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,1127.600000023842,1056117.1000000238,29.0
True,30,blue,incongruent,빨강,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1056738.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1614.7000000476835,1058352.7000000477,30.0
True,31,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1058976.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,780.9000000953674,1059756.9000000954,31.0
True,32,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1060386.6000000238,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,665.3999999761581,1061052.0,32.0
True,33,green,incongruent,노랑,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1061676.1000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,825.6000000238419,1062501.7000000477,33.0
True,34,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1063120.6000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,753.3000000715256,1063873.9000000954,34.0
True,35,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1064489.0,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,592.7000000476837,1065081.7000000477,35.0
True,36,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1065714.3000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,823.1999999284744,1066537.5,36.0
True,37,red,neutral,학교,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1067172.2000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,918.7000000476836,1068090.9000000954,37.0
True,38,yellow,incongruent,빨강,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1068718.5,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,740.7000000476837,1069459.2000000477,38.0
True,39,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1070070.4000000954,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,619.5999999046326,1070690.0,39.0
True,40,red,neutral,가방,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1071321.4000000954,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,735.6999999284744,1072057.1000000238,40.0
True,41,blue,neutral,가방,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1072672.1000000238,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,876.2000000476837,1073548.3000000715,41.0
True,42,red,incongruent,노랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1074173.4000000954,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1101.0,1075274.4000000954,42.0
True,43,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1075906.2000000477,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,699.0,1076605.2000000477,43.0
True,44,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1077240.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1721.600000023842,1078961.6000000238,44.0
True,45,green,neutral,기차,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1079576.6000000238,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,745.5,1080322.1000000238,45.0
True,46,blue,neutral,가방,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1080944.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,611.5,1081555.5,46.0
True,48,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1083414.4000000954,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,955.5,1084369.9000000954,48.0
True,49,green,neutral,학교,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1084990.7000000477,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,728.8999999761581,1085719.6000000238,49.0
True,50,yellow,neutral,가방,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1086354.9000000954,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,842.5,1087197.4000000954,50.0
True,51,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1087824.2000000477,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,683.2999999523163,1088507.5,51.0
True,52,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1089141.1000000238,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,811.3999999761581,1089952.5,52.0
True,53,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1090584.7000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,535.2999999523163,1091120.0,53.0
True,54,yellow,neutral,학교,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1091739.5,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,739.7000000476837,1092479.2000000477,54.0
True,55,yellow,incongruent,파랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1093107.1000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1201.899999976158,1094309.0,55.0
True,56,red,neutral,가방,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1094938.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,786.8000000715256,1095724.8000000715,56.0
True,57,red,neutral,기차,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1096340.9000000954,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,894.0999999046326,1097235.0,57.0
True,58,yellow,incongruent,파랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1097843.9000000954,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1680.1999999284744,1099524.1000000238,58.0
True,59,red,incongruent,파랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1100156.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,975.3000000715256,1101131.8000000715,59.0
True,60,red,neutral,학교,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1101758.4000000954,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,1265.0999999046326,1103023.5,60.0
True,61,green,incongruent,노랑,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1103631.8000000715,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1166.6999999284744,1104798.5,61.0
True,62,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1105425.9000000954,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,632.0,1106057.9000000954,62.0
True,63,blue,neutral,학교,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1106694.8000000715,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,1295.2999999523165,1107990.1000000238,63.0
True,64,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1108609.8000000715,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,855.5,1109465.3000000715,64.0
True,65,yellow,neutral,학교,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1110074.9000000954,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1100.5999999046326,1111175.5,65.0
True,66,yellow,neutral,기차,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1111791.9000000954,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,640.8999999761581,1112432.8000000715,66.0
True,67,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1113049.5,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,864.0,1113913.5,67.0
True,68,yellow,neutral,기차,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1114527.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1055.7000000476835,1115582.7000000477,68.0
True,69,red,incongruent,파랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1116207.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,1230.100000023842,1117437.6000000238,69.0
True,70,red,incongruent,노랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1118054.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,862.2000000476837,1118916.8000000715,70.0
True,71,yellow,incongruent,초록,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1119545.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,901.600000023842,1120446.6000000238,71.0
True,72,yellow,neutral,기차,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1121073.8000000715,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,647.8999999761581,1121721.7000000477,72.0
True,73,green,incongruent,빨강,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1122350.3000000715,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,893.1999999284744,1123243.5,73.0
True,74,blue,neutral,기차,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1123877.7000000477,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,638.3999999761581,1124516.1000000238,74.0
True,75,red,neutral,기차,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1125142.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,674.8000000715256,1125816.8000000715,75.0
True,76,red,incongruent,초록,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1126430.1000000238,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,725.3999999761581,1127155.5,76.0
True,77,blue,incongruent,빨강,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1127778.2000000477,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1250.7000000476835,1129028.9000000954,77.0
True,78,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1129649.9000000954,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,738.8999999761581,1130388.8000000715,78.0
True,79,green,incongruent,노랑,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1131010.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1054.600000023842,1132065.2000000477,79.0
True,80,green,neutral,기차,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1132694.2000000477,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,1392.7000000476835,1134086.9000000954,80.0
True,81,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1134716.2000000477,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,704.6000000238419,1135420.8000000715,81.0
True,82,green,incongruent,파랑,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1136036.1000000238,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,857.8999999761581,1136894.0,82.0
True,83,green,neutral,가방,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1137513.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,1012.9000000953674,1138525.9000000954,83.0
True,84,yellow,incongruent,초록,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1139138.5,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,920.100000023842,1140058.6000000238,84.0
True,85,red,incongruent,노랑,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1140679.7000000477,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1367.100000023842,1142046.8000000715,85.0
True,86,red,congruent,빨강,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1142663.7000000477,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,570.7999999523163,1143234.5,86.0
True,87,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1143849.4000000954,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,771.5,1144620.9000000954,87.0
True,88,blue,neutral,학교,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1145248.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,1498.3000000715256,1146746.4000000954,88.0
True,89,green,neutral,학교,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1147370.0,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,1037.7000000476835,1148407.7000000477,89.0
True,90,blue,incongruent,노랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1149031.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,881.2000000476837,1149912.8000000715,90.0
True,91,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1150534.4000000954,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,392.0,1150926.4000000954,91.0
True,93,yellow,neutral,가방,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1153150.5,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1734.3000000715256,1154884.8000000715,93.0
True,94,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1155502.1000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,589.5,1156091.6000000238,94.0
True,96,blue,incongruent,초록,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1159581.7000000477,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,2543.100000023842,1162124.8000000715,96.0
True,97,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1162748.7000000477,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1322.600000023842,1164071.3000000715,97.0
True,98,blue,incongruent,노랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1164699.6000000238,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,644.2000000476837,1165343.8000000715,98.0
True,99,yellow,incongruent,빨강,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1165966.9000000954,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1411.5,1167378.4000000954,99.0
True,100,red,neutral,가방,red,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1168000.3000000715,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,2102.1999999284744,1170102.5,100.0
True,101,green,neutral,학교,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1170730.6000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,739.8999999761581,1171470.5,101.0
True,102,yellow,congruent,노랑,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1172100.1000000238,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1021.0,1173121.1000000238,102.0
True,103,yellow,neutral,학교,yellow,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1173752.1000000238,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,518.3000000715256,1174270.4000000954,103.0
True,104,blue,congruent,파랑,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1174883.4000000954,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,880.1999999284744,1175763.6000000238,104.0
True,105,green,congruent,초록,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1176382.9000000954,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,631.6999999284744,1177014.6000000238,105.0
True,106,green,neutral,가방,green,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1177641.4000000954,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,672.5,1178313.9000000954,106.0
True,107,blue,neutral,학교,blue,ORvIk1xRWIQmKuLVe6GXNouvAXx2,1178934.4000000954,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,626.3999999761581,1179560.8000000715,107.0
True,0,blue,neutral,학교,blue,80UJMJbCOMgs6YVpsMgXfYTzw6o2,974716.1999999993,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,1266.0999999996277,975982.2999999988,0.0
