module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5078375222229375,61.80852825250388,31.388689839998005,1.9984014443252818e-15,1.8670118539843017e-05,semopy,17.627817883883438,46.898278736303105,0.7875580505707117,0.1609821611810966
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,60.350790383560096,0.0002528751567573435,0.015261215578672337,1.4291806202937352e-06,0.4645364624389714,semopy,17.6304487629854,46.90090961540507,0.810799129503612,0.1602961708807487
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.5506196948157209,9.406900923604976,5.1796249157170955,0.0,0.5335270104879464,semopy,17.630009155475758,46.90047000789542,0.8105279602430449,0.1604110007713878
prp_exgaussian_path,Short-Long mu,mu_bottleneck,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5562147167924406,59.64855015767616,33.177401433031534,0.0,7.230276354230902e-05,semopy,17.630007163511436,46.900468015931104,0.8105267295745281,0.16041152090536867
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,31.38690165653619,-0.00010271609656398619,-0.003223940021397109,1.8287896375035473e-07,0.8677209223495004,semopy,17.56741523533169,46.837876087751354,0.8221768551300759,0.17599801889291591
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6678881297495433,-3.888743525436504,-2.597245640279432,0.0,0.6468561113318205,semopy,17.566947939404088,46.837408791823755,0.8219521239953566,0.17610919605712141
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7040652159766244,34.587562071155716,24.351899359733153,0.0,2.8681781442774223e-05,semopy,17.566946731042744,46.83740758346241,0.8219515446764264,0.17610948345460362
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,31.385964234423163,0.00043436230150263204,0.01363287965974334,1.8303392446128441e-07,0.5567933439036215,semopy,17.567415121717072,46.837875974136736,0.7301228631353169,0.1759980459321836
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.4893428536182374,5.375549138631441,2.630486555262967,1.9984014443252818e-15,0.44711570582885907,semopy,17.57004616000428,46.84050701242395,0.7320431941247644,0.17537076443120542
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.507807629250556,30.003701704459463,15.236108631282425,1.9984014443252818e-15,1.5421868238219005e-05,semopy,17.57005066467439,46.84051151709406,0.7320464745289137,0.17536968852192486
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,31.38459698069715,0.0005316911528932839,0.016686912551757947,1.8325999140422766e-07,0.459709758752878,semopy,17.567414478660183,46.83787533107985,0.7598326989415674,0.17599819897392027
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.5506258972758074,7.643664636607604,4.20879969900742,0.0,0.29248764852200315,semopy,17.573826278828157,46.844287131247825,0.7639973242036845,0.17446557588344702
prp_exgaussian_path,Short-Long sigma,sigma_bottleneck,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5562294265610894,28.295623978789866,15.738858699910498,0.0,8.979973558842502e-05,semopy,17.57382833302338,46.844289185443046,0.7639986559785626,0.17446508270838954
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-42.64978296299788,-6.367313574399203e-05,0.0027156454200547627,1.731130958781968e-05,0.8647748126101027,semopy,17.481699720706803,46.752160573126474,0.7708378473382398,0.19533524190545698
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6679345544468122,-19.357580585230092,-12.929596963363924,0.0,0.16677559276059606,semopy,17.467835644166396,46.73829649658606,0.763862414663062,0.1982858471431806
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7041007459319084,-26.191786993835546,-18.441656759649266,0.0,0.05475917078485204,semopy,17.467842949492017,46.738303801911684,0.7638660927732679,0.19828430395788685
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-42.72106128145801,-0.00017469843824864125,0.0074633026861952115,1.6759267750465767e-05,0.6969185535214937,semopy,17.481701221826135,46.7521620742458,0.6426910482044108,0.19533492001841327
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.48933692571697524,-8.994983957271733,-4.401577796524863,1.9984014443252818e-15,0.440580546774918,semopy,17.488069211809908,46.758530064229575,0.6476866177651097,0.19396461576420615
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5078247642633053,-29.679914189536138,-15.072195426656318,1.9984014443252818e-15,0.009531374483916721,semopy,17.473242708362626,46.74370356078229,0.6360554906852474,0.19714034841930572
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-42.6462855289061,-0.00045839158873442584,0.01954869857721722,1.7338840842429093e-05,0.2916860452204826,semopy,17.48170269980402,46.75216355222369,0.6878931724048548,0.19533460309310363
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.5506555770263821,-25.95590576615886,-14.292764266906607,0.0,0.030235109918029135,semopy,17.49904948042274,46.76951033284241,0.6997798999074785,0.19157879286827842
prp_exgaussian_path,Short-Long tau,tau_bottleneck,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.556193186804111,-27.445378519854106,-15.26493254200275,0.0,0.02126536919573674,semopy,17.499049339916716,46.769510192336384,0.6997798002244826,0.19157882358791004
